order_id,customer_id,order_date,channel,status
O200585,C12292,04/03/2024,Marketplace,cancelled
O200586,C13074,03-22-2023,marketplace,delivered
O200587,C10895,13 Dec 2024,Marketplace,Delivered
O200588,C13870,2023-12-15,online,delivered
O200589,C12340,19/11/2024,Phone,delivered
O200590,C10653,05-17-2024,marketplace,delivered
O200591,C13686,03 Apr 2023,Marketplace,delivered
O200592,C10505,2023-11-29,marketplace,delivered
O200593,C13892,21/06/2023,marketplace,delivered
O200594,C13917,05-29-2023,Marketplace,shipped
O200595,C13784,08 Jul 2024,Phone,delivered
O200596,C11288,2023-01-27,online,processing
O200597,C11764,18/12/2024,Online,returned
O200598,C13031,12-12-2023,Marketplace,delivered
O200599,C13217,28 Dec 2023,online,shipped
O200600,C10835,2023-09-20,marketplace,delivered
O200601,C11954,17/03/2023,Online,delivered
O200602,C11537,03-18-2024,marketplace,delivered
O200603,C12766,30 Oct 2023,Phone,returned
O200604,C13091,2024-04-19,Phone,delivered
O200605,C11726,19/02/2024,Retail Store,delivered
O200606,C13567,07-10-2023,marketplace,shipped
O200607,C11210,17 Dec 2023,Marketplace,Delivered
O200608,C13025,2023-09-28,Online,delivered
O200609,C11767,30/07/2023,Retail Store,shipped
O200610,C10423,08-25-2024,marketplace,Delivered
O200611,C11227,11 Jan 2023,marketplace,delivered
O200612,C13351,2023-08-25,Retail Store,delivered
O200613,C11692,28/01/2024,Retail Store,shipped
O200614,C13152,12-23-2023,Marketplace,Delivered
O200615,C12710,08 Dec 2024,Online,delivered
O200616,C11653,2024-10-29,Phone,delivered
O200617,C10802,09/08/2024,Retail Store,delivered
O200618,C12890,01-13-2024,Marketplace,processing
O200619,C12706,03 Dec 2023,Retail Store,delivered
O200620,C11254,2023-02-02,Retail Store,delivered
O200621,C10294,09/10/2024,Retail Store,delivered
O200622,C11558,12-04-2023,marketplace,delivered
O200623,C10006,09 Oct 2023,online,processing
O200624,C13091,2024-04-04,Phone,cancelled
O200625,C10932,11/08/2024,Online,delivered
O200626,C11574,01-21-2024,Retail Store,returned
O200627,C10809,12 May 2023,Online,delivered
O200628,C13657,2024-11-30,Retail Store,Delivered
O200629,C13332,09/04/2023,Phone,delivered
O200630,C13739,12-20-2024,Marketplace,shipped
O200631,C13024,09 Dec 2023,Online,shipped
O200632,C10492,2024-12-10,marketplace,delivered
O200633,C12665,28/11/2024,Retail Store,returned
O200634,C11824,11-25-2023,Online,delivered
O200635,C12825,21 Sep 2024,Online,shipped
O200636,C12769,2023-03-20,Retail Store,returned
O200637,C12651,14/03/2023,Online,delivered
O200638,C12509,11-04-2023,Marketplace,processing
O200639,C13305,06 Apr 2024,Marketplace,shipped
O200640,C13480,2023-01-08,Phone,shipped
O200641,C12135,14/01/2024,Phone,delivered
O200642,C10005,12-22-2024,Phone,delivered
O200643,C10070,05 Nov 2024,Retail Store,delivered
O200644,C10137,2023-07-23,online,returned
O200645,C13453,26/01/2024,marketplace,delivered
O200646,C11822,05-31-2023,Retail Store,delivered
O200647,C11881,20 Aug 2023,marketplace,delivered
O200648,C11132,2024-12-01,marketplace,processing
O200649,C13713,31/12/2024,Marketplace,Delivered
O200650,C10958,08-01-2023,Retail Store,delivered
O200651,C13572,06 Jul 2023,Phone,shipped
O200652,C12680,2023-11-16,Marketplace,delivered
O200653,C11597,10/12/2023,online,cancelled
O200654,C12646,03-20-2023,Online,Delivered
O200655,C13732,10 May 2023,Online,delivered
O200656,C10262,2023-12-02,Online,delivered
O200657,C10234,26/07/2023,Retail Store,delivered
O200658,C10686,10-30-2024,Marketplace,shipped
O200659,C12649,09 Aug 2024,Marketplace,delivered
O200660,C12097,2024-02-02,Retail Store,processing
O200661,C12725,05/12/2023,Retail Store,delivered
O200662,C11617,10-18-2024,Marketplace,cancelled
O200663,C13360,26 May 2023,Phone,delivered
O200664,C11874,2024-11-17,marketplace,delivered
O200665,C11885,12/02/2023,Online,processing
O200666,C11925,12-01-2024,online,delivered
O200667,C10962,02 May 2023,Phone,shipped
O200668,C13901,2024-10-01,Phone,shipped
O200669,C10176,16/01/2023,Retail Store,delivered
O200670,C10102,10-04-2024,online,cancelled
O200671,C11869,15 Mar 2024,marketplace,delivered
O200672,C12756,2023-01-17,marketplace,delivered
O200673,C11813,29/08/2024,Retail Store,shipped
O200674,C13164,03-31-2023,Online,delivered
O200675,C11425,05 Feb 2024,Marketplace,returned
O200676,C10927,2023-10-19,Marketplace,delivered
O200677,C12545,16/08/2024,marketplace,returned
O200678,C10977,11-03-2024,Phone,delivered
O200679,C12125,17 Dec 2023,Retail Store,shipped
O200680,C12547,2024-08-14,Phone,processing
O200681,C10462,28/11/2024,Phone,processing
O200682,C10913,06-15-2024,Online,cancelled
O200683,C10192,10 Oct 2023,Marketplace,shipped
O200684,C10847,2023-12-17,Online,Delivered
O200685,C13562,22/07/2023,Online,delivered
O200686,C10049,12-15-2023,Online,delivered
O200687,C12968,05 Aug 2023,marketplace,Delivered
O200688,C10707,2024-09-27,Phone,delivered
O200689,C11852,07/04/2024,Retail Store,Delivered
O200690,C10031,04-27-2024,Phone,Delivered
O200691,C11984,07 Apr 2023,marketplace,shipped
O200692,C13731,2023-01-02,Online,Delivered
O200693,C10457,11/09/2024,online,cancelled
O200694,C11245,02-07-2024,Marketplace,delivered
O200695,C11054,04 Dec 2024,marketplace,Delivered
O200696,C12812,2024-02-03,marketplace,Delivered
O200697,C13299,08/07/2023,marketplace,delivered
O200698,C11083,06-23-2024,Marketplace,shipped
O200699,C10505,25 Jun 2024,Phone,delivered
O200700,C13556,2023-02-27,Marketplace,shipped
O200701,C10417,19/06/2024,Retail Store,returned
O200702,C13432,07-06-2023,online,delivered
O200703,C12232,12 Aug 2023,online,Delivered
O200704,C13127,2023-01-28,Retail Store,cancelled
O200705,C13361,22/04/2024,Retail Store,Delivered
O200706,C12766,07-22-2024,Online,delivered
O200707,C11516,22 Jul 2023,marketplace,shipped
O200708,C11295,2024-09-14,Retail Store,delivered
O200709,C12583,18/08/2024,Retail Store,delivered
O200710,C12063,11-26-2023,marketplace,processing
O200711,C13608,01 Mar 2023,Phone,delivered
O200712,C13055,2023-09-03,Marketplace,returned
O200713,C13565,26/05/2023,Phone,shipped
O200714,C11590,12-15-2024,marketplace,delivered
O200715,C11871,06 Oct 2024,Phone,returned
O200716,C13527,2023-03-10,Retail Store,delivered
O200717,C11182,13/01/2024,Online,processing
O200718,C13301,08-23-2023,online,shipped
O200719,C12293,29 Jan 2023,online,delivered
O200720,C11668,2023-10-10,Retail Store,delivered
O200721,C13696,22/04/2023,online,returned
O200722,C11062,07-15-2023,Marketplace,cancelled
O200723,C12723,14 Oct 2023,Phone,delivered
O200724,C11422,2023-11-25,Online,cancelled
O200725,C13820,19/12/2023,marketplace,Delivered
O200726,C12186,01-19-2024,Marketplace,shipped
O200727,C12316,10 Nov 2023,Online,Delivered
O200728,C11266,2023-12-31,marketplace,delivered
O200729,C10084,29/11/2023,Retail Store,delivered
O200730,C13967,12-17-2024,Marketplace,shipped
O200731,C11791,01 Mar 2023,Phone,delivered
O200732,C12643,2024-03-16,Online,returned
O200733,C13613,19/06/2023,online,delivered
O200734,C11415,11-12-2023,online,delivered
O200735,C10135,11 Feb 2024,Marketplace,shipped
O200736,C13122,2024-08-16,Phone,shipped
O200737,C12471,22/12/2024,marketplace,shipped
O200738,C12575,12-29-2023,Marketplace,returned
O200739,C11511,14 Aug 2023,Online,shipped
O200740,C13633,2024-09-13,Retail Store,shipped
O200741,C11614,14/07/2023,Retail Store,delivered
O200742,C10139,01-08-2024,Retail Store,shipped
O200743,C12270,31 Oct 2024,Phone,delivered
O200744,C13108,2023-11-24,Retail Store,delivered
O200745,C11646,20/02/2024,Online,Delivered
O200746,C11820,04-15-2023,Retail Store,shipped
O200747,C13680,19 Feb 2023,Marketplace,delivered
O200748,C12351,2024-12-26,Retail Store,delivered
O200749,C11214,06/06/2023,Phone,delivered
O200750,C11444,10-22-2023,marketplace,delivered
O200751,C13037,05 Jan 2024,Retail Store,delivered
O200752,C12986,2023-11-12,Phone,delivered
O200753,C10368,27/03/2023,online,delivered
O200754,C13095,06-22-2023,Phone,delivered
O200755,C11331,29 Dec 2023,marketplace,returned
O200756,C10534,2023-12-08,Online,delivered
O200757,C10631,19/09/2024,Retail Store,delivered
O200758,C13529,10-01-2023,Marketplace,delivered
O200759,C10879,08 Dec 2024,Retail Store,Delivered
O200760,C12054,2023-09-06,marketplace,returned
O200761,C12257,18/10/2023,online,returned
O200762,C11994,12-11-2024,Phone,delivered
O200763,C11368,26 Oct 2024,Phone,Delivered
O200764,C10101,2023-10-06,Online,processing
O200765,C10195,20/11/2023,marketplace,delivered
O200766,C11924,10-27-2024,marketplace,returned
O200767,C13453,17 Mar 2023,Online,cancelled
O200768,C13371,2023-09-16,Marketplace,returned
O200769,C12701,29/01/2024,online,processing
O200770,C11130,10-16-2024,marketplace,delivered
O200771,C13820,27 Feb 2024,Phone,Delivered
O200772,C11531,2023-12-28,Online,delivered
O200773,C13201,16/12/2024,marketplace,delivered
O200774,C10545,04-13-2023,Phone,shipped
O200775,C12237,03 Sep 2024,Retail Store,returned
O200776,C10874,2023-04-22,Phone,delivered
O200777,C11841,23/07/2024,marketplace,shipped
O200778,C13126,02-08-2024,Marketplace,delivered
O200779,C13786,21 Aug 2023,Online,delivered
O200780,C10270,2024-02-08,Retail Store,delivered
O200781,C11695,13/11/2024,Online,shipped
O200782,C10288,12-21-2023,online,delivered
O200783,C12179,06 Jan 2023,Phone,delivered
O200784,C13981,2023-02-19,Online,delivered
O200785,C11334,27/04/2024,Marketplace,delivered
O200786,C11525,06-05-2024,Phone,shipped
O200787,C11122,23 Nov 2023,Online,delivered
O200788,C13388,2023-08-02,online,delivered
O200789,C13382,08/07/2024,Retail Store,delivered
O200790,C13238,09-24-2023,Retail Store,shipped
O200791,C10988,06 Mar 2023,Retail Store,delivered
O200792,C10864,2023-11-26,online,delivered
O200793,C10576,04/02/2024,Phone,delivered
O200794,C10756,12-18-2024,Online,processing
O200795,C12912,22 Mar 2024,Online,Delivered
O200796,C12191,2023-07-02,online,delivered
O200797,C13364,19/10/2024,marketplace,shipped
O200798,C12631,09-13-2023,Online,returned
O200799,C13710,15 Dec 2024,marketplace,shipped
O200800,C10209,2023-10-13,Retail Store,delivered
O200801,C12668,25/11/2024,marketplace,delivered
O200802,C10472,11-13-2024,online,Delivered
O200803,C11393,07 Nov 2024,marketplace,delivered
O200804,C11816,2023-02-04,Online,delivered
O200805,C12042,02/11/2024,marketplace,returned
O200806,C10843,07-13-2024,Online,shipped
O200807,C10745,21 Oct 2023,Retail Store,delivered
O200808,C10592,2023-12-28,marketplace,shipped
O200809,C10848,03/05/2024,Online,returned
O200810,C12762,12-09-2024,Phone,shipped
O200811,C13585,03 Sep 2024,Phone,Delivered
O200812,C11364,2023-12-03,marketplace,delivered
O200813,C13395,08/05/2024,online,Delivered
O200814,C13261,06-13-2023,marketplace,returned
O200815,C11115,02 Dec 2023,online,delivered
O200816,C10770,2024-09-13,Marketplace,shipped
O200817,C11521,04/04/2024,Online,Delivered
O200818,C10466,09-06-2024,Marketplace,delivered
O200819,C13835,10 Jan 2024,online,delivered
O200820,C13247,2023-11-14,Marketplace,returned
O200821,C11567,01/08/2024,online,delivered
O200822,C12039,03-24-2023,online,delivered
O200823,C11309,23 Dec 2024,Retail Store,delivered
O200824,C10010,2024-12-11,Phone,Delivered
O200825,C10802,14/11/2024,Retail Store,delivered
O200826,C10194,11-16-2024,marketplace,delivered
O200827,C11630,11 Jan 2024,marketplace,delivered
O200828,C11667,2023-12-31,Marketplace,cancelled
O200829,C11454,08/10/2024,Phone,delivered
O200830,C12747,09-06-2023,Online,delivered
O200831,C12939,02 Nov 2024,Marketplace,delivered
O200832,C12206,2023-06-26,Phone,cancelled
O200833,C11387,13/11/2024,Phone,shipped
O200834,C11395,02-06-2024,Retail Store,delivered
O200835,C11833,28 Oct 2024,Online,delivered
O200836,C12933,2023-12-29,Retail Store,delivered
O200837,C11285,05/04/2024,Retail Store,delivered
O200838,C12852,12-02-2024,Retail Store,delivered
O200839,C11277,29 Nov 2023,Online,Delivered
O200840,C12177,2023-07-13,Phone,cancelled
O200841,C11004,21/03/2023,Marketplace,returned
O200842,C10359,03-20-2024,Retail Store,delivered
O200843,C11992,07 Apr 2024,Phone,delivered
O200844,C12822,2024-04-16,Phone,Delivered
O200845,C11716,02/02/2023,online,shipped
O200846,C13113,01-25-2023,online,Delivered
O200847,C10230,20 Nov 2024,marketplace,cancelled
O200848,C10183,2024-06-21,Phone,delivered
O200849,C13722,10/04/2023,marketplace,delivered
O200850,C12265,03-07-2023,marketplace,Delivered
O200851,C11395,22 May 2023,Online,shipped
O200852,C12583,2024-09-27,online,delivered
O200853,C13030,15/07/2024,Retail Store,delivered
O200854,C13530,05-02-2024,Marketplace,processing
O200855,C13627,04 May 2024,Online,shipped
O200856,C11410,2024-11-05,Online,Delivered
O200857,C10045,20/10/2023,Retail Store,delivered
O200858,C11631,10-10-2023,marketplace,returned
O200859,C10493,02 Dec 2023,marketplace,delivered
O200860,C12064,2024-12-28,marketplace,delivered
O200861,C10762,18/02/2024,online,delivered
O200862,C12682,02-11-2024,online,delivered
O200863,C13543,29 Sep 2024,Phone,delivered
O200864,C10802,2023-06-06,Online,delivered
O200865,C12182,24/11/2023,marketplace,delivered
O200866,C13828,05-04-2024,Online,delivered
O200867,C11243,27 Dec 2024,online,Delivered
O200868,C13166,2023-05-16,online,delivered
O200869,C10176,13/12/2023,Retail Store,delivered
O200870,C12540,11-24-2024,Online,returned
O200871,C10141,17 Jul 2024,Marketplace,delivered
O200872,C10287,2024-04-10,Retail Store,delivered
O200873,C12310,14/08/2023,Marketplace,shipped
O200874,C13489,06-14-2023,marketplace,returned
O200875,C12812,12 Nov 2023,Marketplace,Delivered
O200876,C11651,2023-08-12,Marketplace,delivered
O200877,C11542,28/09/2024,Retail Store,shipped
O200878,C11884,07-13-2024,Marketplace,delivered
O200879,C11150,21 Oct 2024,Phone,shipped
O200880,C10064,2023-05-31,Online,delivered
O200881,C13226,30/09/2023,Online,delivered
O200882,C12118,08-24-2024,marketplace,delivered
O200883,C13462,24 May 2023,Marketplace,delivered
O200884,C12325,2023-05-08,Marketplace,Delivered
O200885,C11533,15/11/2023,Online,delivered
O200886,C10245,06-13-2023,Retail Store,returned
O200887,C12992,11 Mar 2023,Marketplace,delivered
O200888,C12425,2023-10-02,marketplace,delivered
O200889,C13477,12/11/2024,online,Delivered
O200890,C10979,02-19-2023,Marketplace,cancelled
O200891,C11522,28 Feb 2024,Online,delivered
O200892,C10966,2024-02-25,marketplace,shipped
O200893,C10642,28/01/2024,Online,shipped
O200894,C13564,01-06-2024,Marketplace,shipped
O200895,C11473,15 Jan 2023,Phone,delivered
O200896,C10020,2023-02-11,Retail Store,Delivered
O200897,C10248,11/01/2024,Online,delivered
O200898,C11358,12-19-2024,Marketplace,delivered
O200899,C10142,25 Nov 2023,Retail Store,delivered
O200900,C13551,2023-12-21,Marketplace,delivered
O200901,C13299,24/12/2024,Retail Store,shipped
O200902,C13625,09-02-2024,Retail Store,delivered
O200903,C13411,25 Aug 2024,Online,delivered
O200904,C10196,2024-01-05,Retail Store,delivered
O200905,C12589,21/11/2024,Phone,delivered
O200906,C13415,03-12-2024,Phone,delivered
O200907,C13426,18 May 2024,Online,cancelled
O200908,C11838,2024-09-09,online,delivered
O200909,C13741,25/11/2023,Phone,shipped
O200910,C10670,12-13-2024,marketplace,shipped
O200911,C12745,27 Dec 2024,Online,delivered
O200912,C11066,2024-03-17,Retail Store,delivered
O200913,C13646,15/07/2023,Retail Store,delivered
O200914,C13585,08-29-2024,Phone,delivered
O200915,C13678,10 Oct 2023,marketplace,delivered
O200916,C10251,2024-03-09,marketplace,delivered
O200917,C11097,18/03/2023,Online,delivered
O200918,C11562,09-27-2024,marketplace,Delivered
O200919,C13799,15 Dec 2024,marketplace,returned
O200920,C12657,2023-03-24,Retail Store,delivered
O200921,C13935,22/07/2024,Retail Store,returned
O200922,C13467,11-06-2024,online,delivered
O200923,C11119,07 Apr 2023,Retail Store,delivered
O200924,C10756,2023-08-05,Retail Store,shipped
O200925,C12509,19/11/2023,online,shipped
O200926,C13133,10-23-2024,Phone,shipped
O200927,C10880,29 Dec 2023,online,shipped
O200928,C12684,2023-05-01,online,delivered
O200929,C11575,13/08/2023,marketplace,delivered
O200930,C13124,12-19-2023,Online,delivered
O200931,C12496,04 Feb 2023,Online,returned
O200932,C12785,2024-04-25,Marketplace,processing
O200933,C10149,23/01/2023,online,delivered
O200934,C13371,09-04-2024,marketplace,shipped
O200935,C12585,24 Jul 2024,online,delivered
O200936,C10803,2024-11-08,Online,shipped
O200937,C11944,19/05/2023,online,delivered
O200938,C11117,03-31-2024,Retail Store,shipped
O200939,C10495,04 Sep 2024,online,delivered
O200940,C11903,2024-01-15,Marketplace,shipped
O200941,C12738,25/04/2023,Online,delivered
O200942,C13140,03-28-2023,Marketplace,shipped
O200943,C13769,03 Apr 2024,online,delivered
O200944,C12514,2023-12-31,Marketplace,cancelled
O200945,C10009,03/12/2024,Marketplace,shipped
O200946,C11592,10-20-2024,Online,delivered
O200947,C11751,15 Jul 2024,Marketplace,delivered
O200948,C13927,2024-12-24,Phone,delivered
O200949,C10504,20/06/2024,Phone,Delivered
O200950,C13535,03-23-2023,marketplace,delivered
O200951,C10828,10 Mar 2023,Marketplace,shipped
O200952,C12674,2024-10-04,marketplace,shipped
O200953,C11966,06/11/2023,Retail Store,delivered
O200954,C13888,12-01-2024,online,delivered
O200955,C11165,14 Apr 2023,Online,processing
O200956,C11902,2023-06-24,Retail Store,Delivered
O200957,C12596,28/08/2024,marketplace,shipped
O200958,C10746,11-01-2024,Phone,Delivered
O200959,C11056,09 Nov 2024,Retail Store,delivered
O200960,C13000,2023-03-28,marketplace,cancelled
O200961,C13104,15/11/2023,marketplace,delivered
O200962,C12696,05-09-2024,online,delivered
O200963,C10733,29 Nov 2024,online,Delivered
O200964,C10858,2023-07-29,Marketplace,returned
O200965,C13628,29/03/2024,Marketplace,shipped
O200966,C13600,05-06-2023,Online,shipped
O200967,C11600,05 Aug 2024,marketplace,delivered
O200968,C12207,2023-04-22,Retail Store,delivered
O200969,C10221,31/12/2024,Retail Store,cancelled
O200970,C12622,03-23-2023,Retail Store,shipped
O200971,C10398,12 Jun 2024,Retail Store,cancelled
O200972,C10343,2024-08-31,marketplace,returned
O200973,C12131,15/08/2023,Online,delivered
O200974,C13398,08-12-2023,Phone,Delivered
O200975,C13644,25 Mar 2024,online,Delivered
O200976,C11718,2024-04-25,Phone,delivered
O200977,C12061,13/07/2024,Online,delivered
O200978,C12177,03-11-2024,Retail Store,processing
O200979,C11800,03 Jun 2023,Retail Store,returned
O200980,C12884,2024-12-01,online,delivered
O200981,C13091,27/05/2023,Online,delivered
O200982,C11859,02-27-2024,Online,cancelled
O200983,C10907,30 Nov 2024,marketplace,cancelled
O200984,C13355,2024-11-27,Online,Delivered
O200985,C12706,28/05/2023,marketplace,delivered
O200986,C11630,07-29-2023,Online,delivered
O200987,C10873,30 Mar 2024,Phone,delivered
