order_id,product_id,quantity,unit_price,discount
O200313,P1026,1,255.33,0.0
O200314,P1046,1,148.16,0.1
O200314,P1022,4,379.38,0.0
O200315,P1106,3,270.17,0.05
O200316,P1050,1,167.02,0.0
O200316,P1114,5,110.73,0.15
O200316,P1042,2,149.83,0.0
O200317,P1009,2,177.77,0.15
O200317,P1037,2,41.82,0.0
O200318,P1078,1,259.72,0.05
O200318,P1038,2,89.11,0.0
O200318,P1108,4,160.48,0.0
O200319,P1049,4,308.64,0.2
O200319,P1026,2,255.33,0.1
O200319,P1054,1,123.08,0.0
O200320,P1044,5,311.76,0.0
O200321,P1093,4,279.47,0.05
O200321,P1008,5,35.53,0.0
O200321,P1104,5,276.35,0.15
O200322,P1080,3,178.39,0.1
O200323,P1081,5,286.18,0.05
O200323,P1031,3,344.47,0.0
O200323,P1053,2,292.24,0.2
O200323,P1070,1,102.15,0.1
O200324,P1078,1,259.72,0.0
O200324,P1068,3,57.56,0.0
O200325,P1088,5,157.81,0.0
O200325,P1001,5,285.94,0.0
O200326,P1091,2,325.59,0.2
O200326,P1005,2,291.63,0.0
O200326,P1039,3,414.64,0.15
O200327,P1103,1,27.86,0.05
O200327,P1035,5,344.78,0.0
O200327,P1105,4,171.79,0.0
O200327,P1069,2,264.66,0.2
O200328,P1102,1,98.36,0.2
O200329,P1114,1,110.73,0.0
O200329,P1088,4,157.81,0.05
O200329,P1102,5,,0.1
O200330,P1010,2,145.04,0.1
O200330,P1027,3,248.78,0.0
O200330,P1115,3,46.67,0.1
O200331,P1113,2,317.66,0.0
O200331,P1019,4,319.54,0.1
O200331,P1094,2,72.99,0.2
O200331,P1045,4,431.1,0.0
O200332,P1061,3,366.69,0.05
O200332,P1097,5,311.32,0.0
O200333,P1035,2,344.78,0.15
O200333,P1037,4,41.82,0.2
O200334,P1003,3,313.52,0.0
O200335,P1106,4,270.17,0.0
O200335,P1047,4,143.09,0.15
O200335,P1048,2,65.04,0.0
O200335,P1036,5,134.12,0.05
O200336,P1059,3,218.93,0.2
O200336,P1001,4,285.94,0.1
O200336,P1077,1,170.6,0.15
O200337,P1095,3,293.66,0.0
O200337,P1115,4,46.67,0.0
O200337,P1103,3,27.86,0.2
O200337,P1002,3,271.82,0.0
O200338,P1080,3,178.39,0.0
O200338,P1089,5,17.98,0.15
O200338,P1116,3,277.81,0.0
O200339,P1097,5,311.32,0.15
O200340,P1015,1,111.69,0.15
O200341,P1103,5,27.86,0.0
O200341,P1114,4,110.73,0.2
O200341,P1031,3,344.47,0.1
O200342,P1067,2,76.41,0.0
O200342,P1108,5,160.48,0.2
O200342,P1112,5,167.78,0.2
O200342,P1106,3,270.17,0.1
O200343,P1083,4,206.92,0.05
O200343,P1079,3,57.01,0.2
O200344,P1102,4,98.36,0.0
O200345,P1070,5,102.15,0.05
O200346,P1111,4,172.59,0.0
O200346,P1050,1,167.02,0.15
O200347,P1096,2,124.77,0.0
O200347,P1001,4,285.94,0.2
O200348,P1080,3,178.39,0.0
O200348,P1067,2,76.41,0.0
O200348,P1033,4,224.24,0.15
O200349,P1083,5,206.92,0.0
O200349,P1045,1,431.1,0.0
O200350,P1098,5,425.57,0.1
O200350,P1115,4,46.67,0.0
O200350,P1055,2,478.95,0.0
O200350,P1014,5,32.87,0.2
O200351,P1054,2,123.08,0.2
O200351,P1022,3,379.38,0.15
O200351,P1010,2,145.04,0.0
O200351,P1118,5,490.88,0.0
O200352,P1073,3,142.45,0.0
O200352,P1039,3,414.64,0.0
O200352,P1056,1,346.79,0.0
O200352,P1018,4,211.2,0.05
O200353,P1083,1,206.92,0.0
O200353,P1040,5,365.39,0.1
O200353,P1056,5,346.79,0.1
O200353,P1088,3,157.81,0.0
O200354,P1043,5,584.45,0.0
O200354,P1101,1,334.44,0.05
O200354,P1057,5,401.11,0.0
O200354,P1050,1,167.02,0.0
O200355,P1015,2,111.69,0.2
O200355,P1034,5,172.72,0.0
O200355,P1109,2,323.91,0.15
O200356,P1081,2,286.18,0.15
O200357,P1053,4,292.24,0.05
O200357,P1066,5,174.9,0.15
O200358,P1114,3,110.73,0.0
O200359,P1002,3,271.82,0.1
O200359,P1114,4,110.73,0.15
O200360,P1057,2,401.11,0.1
O200360,P1008,3,35.53,0.0
O200360,P1023,5,69.5,0.05
O200360,P1066,1,174.9,0.0
O200361,P1108,3,160.48,0.1
O200361,P1083,1,206.92,0.0
O200362,P1047,5,143.09,0.0
O200362,P1053,1,292.24,0.1
O200362,P1087,3,191.19,0.1
O200363,P1048,1,65.04,0.0
O200363,P1077,4,170.6,0.05
O200363,P1083,1,206.92,0.1
O200363,P1076,5,537.15,0.0
O200364,P1029,5,240.87,0.05
O200364,P1091,3,325.59,0.15
O200364,P1097,4,311.32,0.2
O200364,P1113,4,317.66,0.05
O200365,P1049,4,308.64,0.2
O200366,P1116,3,277.81,0.2
O200366,P1085,3,105.41,0.15
O200367,P1097,3,311.32,0.0
O200367,P1025,3,46.64,0.0
O200367,P1054,1,123.08,0.05
O200368,P1089,3,17.98,0.2
O200369,P1047,3,143.09,0.05
O200369,P1076,4,537.15,0.05
O200369,P1062,1,44.7,0.0
O200369,P1051,5,101.13,0.0
O200370,P1037,1,41.82,0.0
O200370,P1046,1,148.16,0.0
O200370,P1070,1,102.15,0.15
O200370,P1020,5,370.34,0.0
O200371,P1043,2,584.45,0.1
O200371,P1034,1,172.72,0.0
O200372,P1074,5,230.73,0.0
O200372,P1082,2,379.4,0.2
O200372,P1065,1,294.77,0.1
O200372,P1069,5,264.66,0.15
O200373,P1044,2,311.76,0.1
O200373,P1099,2,443.03,0.0
O200373,P1117,4,550.94,0.05
O200373,P1024,2,18.18,0.05
O200374,P1073,2,142.45,0.15
O200374,P1079,5,57.01,0.05
O200374,P1117,4,550.94,0.15
O200374,P1057,1,401.11,0.05
O200375,P1095,3,293.66,0.0
O200375,P1044,1,311.76,0.0
O200375,P1116,4,277.81,0.0
O200375,P1051,3,101.13,0.2
O200376,P1113,5,317.66,0.2
O200376,P1040,3,365.39,0.0
O200377,P1009,3,177.77,0.0
O200377,P1022,1,379.38,0.0
O200377,P1117,1,550.94,0.2
O200377,P1004,3,353.67,0.15
O200378,P1015,4,111.69,0.2
O200378,P1084,2,291.47,0.05
O200378,P1119,1,383.32,0.05
O200378,P1036,1,134.12,0.05
O200379,P1072,2,267.01,0.0
O200380,P1056,4,346.79,0.1
O200381,P1061,3,366.69,0.0
O200382,P1074,4,230.73,0.0
O200382,P1090,4,270.64,0.0
O200382,P1085,5,105.41,0.0
O200382,P1071,5,533.7,0.0
O200383,P1098,2,425.57,0.1
O200383,P1067,1,76.41,0.0
O200383,P1094,3,72.99,0.2
O200384,P1077,3,170.6,0.15
O200384,P1025,5,46.64,0.05
O200384,P1119,4,383.32,0.0
O200384,P1066,3,174.9,0.0
O200385,P1071,4,533.7,0.0
O200385,P1076,2,537.15,0.05
O200386,P1111,5,172.59,0.2
O200387,P1015,2,111.69,0.05
O200387,P1014,1,32.87,0.15
O200388,P1037,5,41.82,0.0
O200388,P1075,5,31.36,0.0
O200388,P1064,5,37.82,0.0
O200389,P1034,5,172.72,0.1
O200389,P1088,1,157.81,0.0
O200389,P1062,3,44.7,0.0
O200389,P1066,2,174.9,0.2
O200390,P1096,1,124.77,0.0
O200390,P1088,4,157.81,0.1
O200391,P1118,2,490.88,0.0
O200391,P1109,3,323.91,0.0
O200392,P1020,4,370.34,0.0
O200393,P1053,4,292.24,0.2
O200394,P1075,1,31.36,0.1
O200394,P1100,4,45.05,0.0
O200394,P1007,5,111.0,0.05
O200394,P1023,4,69.5,0.1
O200395,P1019,1,319.54,0.15
O200395,P1031,3,344.47,0.0
O200395,P1039,5,414.64,0.0
O200395,P1047,2,143.09,0.2
O200396,P1091,2,325.59,0.2
O200396,P1026,5,255.33,0.1
O200396,P1018,1,211.2,0.0
O200396,P1115,3,46.67,0.0
O200397,P1017,3,389.28,0.0
O200398,P1114,5,110.73,0.15
O200399,P1044,4,311.76,0.0
O200399,P1071,1,533.7,0.2
O200400,P1098,1,425.57,0.15
O200401,P1038,1,89.11,0.0
O200401,P1063,2,206.06,0.0
O200401,P1044,4,311.76,0.2
O200401,P1111,3,172.59,0.05
O200402,P1064,2,37.82,0.2
O200402,P1118,3,490.88,0.2
O200402,P1034,4,,0.15
O200403,P1070,5,102.15,0.05
O200403,P1011,4,164.37,0.2
O200403,P1061,2,366.69,0.0
O200403,P1024,3,18.18,0.2
O200404,P1012,5,296.96,0.1
O200404,P1089,5,17.98,0.2
O200405,P1091,5,325.59,0.05
O200405,P1108,5,160.48,0.05
O200405,P1033,5,224.24,0.15
O200405,P1023,2,69.5,0.0
O200406,P1025,2,46.64,0.1
O200406,P1035,1,344.78,0.2
O200406,P1026,5,255.33,0.05
O200406,P1050,2,167.02,0.0
O200407,P1071,2,533.7,0.0
O200408,P1081,2,286.18,0.0
O200409,P1034,2,172.72,0.1
O200409,P1098,4,425.57,0.0
O200409,P1015,2,111.69,0.0
O200410,P1116,1,277.81,0.0
O200410,P1024,2,18.18,0.2
O200411,P1061,1,366.69,0.2
O200411,P1098,3,425.57,0.0
O200412,P1068,5,57.56,0.1
O200412,P1008,1,35.53,0.2
O200413,P1050,5,167.02,0.15
O200413,P1054,5,123.08,0.0
O200413,P1036,4,134.12,0.0
O200414,P1094,4,72.99,0.15
O200415,P1031,1,344.47,0.15
O200415,P1061,3,366.69,0.15
O200415,P1091,4,325.59,0.05
O200415,P1048,1,65.04,0.2
O200416,P1102,4,98.36,0.0
O200417,P1053,4,292.24,0.0
O200417,P1055,5,478.95,0.2
O200417,P1052,3,200.56,0.0
O200417,P1068,5,57.56,0.0
O200418,P1081,3,286.18,0.05
O200418,P1037,5,41.82,0.0
O200419,P1119,3,383.32,0.15
O200419,P1020,2,370.34,0.15
O200420,P1117,1,550.94,0.2
O200420,P1081,3,286.18,0.0
O200421,P1046,2,148.16,0.1
O200421,P1116,4,277.81,0.0
O200421,P1116,4,277.81,0.15
O200422,P1007,4,111.0,0.1
O200422,P1075,2,31.36,0.05
O200422,P1066,3,174.9,0.15
O200423,P1060,5,337.64,0.0
O200423,P1049,2,308.64,0.05
O200423,P1021,1,259.91,0.1
O200424,P1058,5,141.93,0.05
O200424,P1063,2,206.06,0.0
O200424,P1062,3,44.7,0.0
O200425,P1031,2,344.47,0.0
O200425,P1066,4,174.9,0.1
O200426,P1030,3,95.57,0.05
O200426,P1104,4,276.35,0.05
O200426,P1108,4,160.48,0.0
O200427,P1107,3,344.9,0.0
O200428,P1059,2,218.93,0.2
O200429,P1110,1,178.83,0.15
O200429,P1008,1,35.53,0.0
O200429,P1037,2,41.82,0.0
O200430,P1062,1,44.7,0.0
O200431,P1110,1,178.83,0.0
O200431,P1113,5,317.66,0.15
O200432,P1048,5,65.04,0.0
O200432,P1030,1,95.57,0.0
O200433,P1046,2,148.16,0.15
O200434,P1074,3,230.73,0.2
O200434,P1040,1,365.39,0.0
O200435,P1037,1,41.82,0.0
O200435,P1064,3,37.82,0.0
O200435,P1063,3,206.06,0.0
O200435,P1091,1,325.59,0.05
O200436,P1102,2,98.36,0.1
O200436,P1066,3,174.9,0.15
O200436,P1113,3,317.66,0.15
O200437,P1114,4,110.73,0.05
O200437,P1063,5,206.06,0.0
O200437,P1017,2,389.28,0.2
O200437,P1114,3,110.73,0.1
O200438,P1022,5,379.38,0.1
O200439,P1102,3,98.36,0.2
O200439,P1053,4,292.24,0.2
O200439,P1092,1,55.64,0.2
O200439,P1101,4,334.44,0.1
O200440,P1072,1,267.01,0.1
O200441,P1033,1,224.24,0.0
O200441,P1075,3,31.36,0.0
O200441,P1042,3,149.83,0.0
O200442,P1068,3,57.56,0.05
O200442,P1081,2,286.18,0.0
O200442,P1076,3,537.15,0.0
O200443,P1109,3,323.91,0.0
O200443,P1118,5,490.88,0.1
O200443,P1054,4,123.08,0.15
O200443,P1065,4,294.77,0.1
O200444,P1071,5,533.7,0.0
O200444,P1020,2,370.34,0.2
O200444,P1099,5,443.03,0.15
O200445,P1066,5,174.9,0.0
O200445,P1023,4,69.5,0.2
O200445,P1030,3,95.57,0.0
O200445,P1071,5,533.7,0.0
O200446,P1022,2,379.38,0.0
O200446,P1038,1,89.11,0.0
O200446,P1043,1,584.45,0.15
O200447,P1088,3,157.81,0.0
O200448,P1097,5,311.32,0.05
O200449,P1035,2,344.78,0.05
O200450,P1002,2,271.82,0.05
O200450,P1091,2,325.59,0.0
O200451,P1098,4,425.57,0.0
O200451,P1064,2,37.82,0.1
O200451,P1113,5,317.66,0.0
O200452,P1089,1,17.98,0.1
O200452,P1115,3,46.67,0.0
O200452,P1070,3,102.15,0.0
O200453,P1075,3,31.36,0.05
O200453,P1096,3,124.77,0.1
O200453,P1038,4,89.11,0.0
O200453,P1042,2,149.83,0.2
O200454,P1055,5,478.95,0.05
O200454,P1070,3,102.15,0.0
O200455,P1087,1,191.19,0.05
O200456,P1049,4,308.64,0.0
O200457,P1087,4,191.19,0.2
O200458,P1086,2,140.81,0.15
O200458,P1018,2,211.2,0.2
O200458,P1030,5,95.57,0.05
O200458,P1100,2,45.05,0.0
O200459,P1063,2,206.06,0.0
O200459,P1028,3,66.26,0.0
O200459,P1051,3,101.13,0.15
O200460,P1112,5,167.78,0.0
O200461,P1117,4,550.94,0.15
O200461,P1116,5,277.81,0.15
O200461,P1116,4,277.81,0.0
O200462,P1064,5,37.82,0.2
O200462,P1084,3,291.47,0.0
O200463,P1019,4,319.54,0.2
O200464,P1105,3,171.79,0.0
O200464,P1095,5,293.66,0.0
O200464,P1102,5,98.36,0.2
O200464,P1000,5,396.27,0.0
O200465,P1054,4,123.08,0.15
O200465,P1093,2,279.47,0.0
O200465,P1008,3,35.53,0.2
O200466,P1033,3,224.24,0.1
O200466,P1107,4,344.9,0.0
O200466,P1116,3,277.81,0.2
O200466,P1011,1,164.37,0.2
O200467,P1090,1,270.64,0.0
O200468,P1030,4,95.57,0.0
O200468,P1032,2,172.32,0.05
O200468,P1029,4,240.87,0.0
O200468,P1037,1,41.82,0.1
O200469,P1020,3,370.34,0.1
O200469,P1014,4,32.87,0.1
O200469,P1084,4,291.47,0.0
O200469,P1073,2,142.45,0.0
O200470,P1079,2,57.01,0.0
O200470,P1011,1,164.37,0.0
O200470,P1056,4,346.79,0.0
O200470,P1118,2,490.88,0.15
O200471,P1077,1,170.6,0.05
O200472,P1002,1,271.82,0.05
O200472,P1079,2,57.01,0.1
O200472,P1030,1,95.57,0.0
O200473,P1111,2,172.59,0.0
O200474,P1030,3,95.57,0.1
O200474,P1098,4,425.57,0.15
O200474,P1013,4,147.66,0.05
O200474,P1062,4,44.7,0.0
O200475,P1108,3,160.48,0.05
O200476,P1094,2,72.99,0.15
O200477,P1097,3,311.32,0.05
O200477,P1081,4,286.18,0.15
O200478,P1085,1,105.41,0.0
O200478,P1025,2,46.64,0.05
O200478,P1107,2,344.9,0.15
O200478,P1043,5,584.45,0.1
O200479,P1106,5,270.17,0.0
O200479,P1068,3,57.56,0.05
O200480,P1116,4,277.81,0.05
O200480,P1103,3,27.86,0.2
O200480,P1086,2,140.81,0.1
O200481,P1028,3,66.26,0.0
O200481,P1073,1,142.45,0.0
O200481,P1052,4,200.56,0.1
O200482,P1044,1,311.76,0.05
O200482,P1054,1,123.08,0.0
O200482,P1057,3,401.11,0.1
O200483,P1084,2,291.47,0.1
O200484,P1043,5,584.45,0.2
O200484,P1046,5,148.16,0.05
O200484,P1119,4,383.32,0.0
O200485,P1007,5,111.0,0.1
O200486,P1066,1,174.9,0.0
O200486,P1029,1,240.87,0.0
O200486,P1006,2,243.37,0.15
O200486,P1115,3,46.67,0.15
O200487,P1067,2,76.41,0.2
O200487,P1025,5,46.64,0.1
O200487,P1104,1,276.35,0.05
O200488,P1033,2,224.24,0.15
O200488,P1102,2,98.36,0.05
O200488,P1095,5,293.66,0.15
O200488,P1097,2,311.32,0.15
O200489,P1034,2,172.72,0.0
O200489,P1053,4,292.24,0.2
O200490,P1078,2,259.72,0.0
O200490,P1028,2,66.26,0.15
O200491,P1099,4,443.03,0.0
O200491,P1082,5,379.4,0.0
O200492,P1091,2,325.59,0.05
O200492,P1083,2,206.92,0.05
O200492,P1097,5,311.32,0.15
O200493,P1102,3,98.36,0.0
O200493,P1018,5,211.2,0.15
O200493,P1062,5,44.7,0.1
O200494,P1042,4,149.83,0.15
O200494,P1107,2,344.9,0.1
O200494,P1048,5,65.04,0.2
O200494,P1056,3,346.79,0.15
O200495,P1069,3,264.66,0.0
O200495,P1059,2,218.93,0.0
O200496,P1032,2,172.32,0.05
O200496,P1010,2,145.04,0.0
O200497,P1046,1,148.16,0.0
O200497,P1068,5,57.56,0.0
O200497,P1057,5,401.11,0.15
O200497,P1031,3,344.47,0.2
O200498,P1007,4,111.0,0.1
O200498,P1107,5,344.9,0.0
O200499,P1041,2,325.82,0.15
O200499,P1067,2,76.41,0.0
O200499,P1117,4,550.94,0.15
O200499,P1034,2,172.72,0.0
O200500,P1045,4,431.1,0.0
O200501,P1097,4,311.32,0.0
O200501,P1014,1,32.87,0.0
O200502,P1028,5,66.26,0.0
O200502,P1035,2,344.78,0.15
O200502,P1036,4,134.12,0.15
O200502,P1001,1,285.94,0.2
O200503,P1080,2,178.39,0.05
O200503,P1039,3,414.64,0.05
O200503,P1105,5,171.79,0.05
O200504,P1112,4,167.78,0.0
O200504,P1114,4,110.73,0.0
O200504,P1118,4,490.88,0.2
O200505,P1024,1,18.18,0.0
O200506,P1010,4,145.04,0.1
O200506,P1079,3,57.01,0.0
O200506,P1036,5,134.12,0.05
O200507,P1034,2,172.72,0.0
O200507,P1017,2,389.28,0.2
O200508,P1010,1,145.04,0.1
O200509,P1033,2,224.24,0.0
O200509,P1001,2,285.94,0.15
O200509,P1044,1,311.76,0.0
O200510,P1096,5,124.77,0.2
O200510,P1029,1,240.87,0.0
O200510,P1021,1,259.91,0.15
O200510,P1086,4,140.81,0.0
O200511,P1119,2,383.32,0.05
O200511,P1026,5,255.33,0.2
O200511,P1069,2,264.66,0.0
O200512,P1080,2,178.39,0.1
O200512,P1082,3,379.4,0.05
O200513,P1088,3,157.81,0.1
O200513,P1113,4,317.66,0.05
O200514,P1007,3,111.0,0.2
O200514,P1030,4,95.57,0.0
O200514,P1013,1,147.66,0.0
O200514,P1110,2,178.83,0.05
O200515,P1100,4,45.05,0.2
O200515,P1106,2,270.17,0.0
O200515,P1015,1,111.69,0.15
O200516,P1071,4,533.7,0.15
O200517,P1045,5,431.1,0.0
O200518,P1095,4,293.66,0.2
O200518,P1006,5,243.37,0.0
O200518,P1091,4,325.59,0.0
O200518,P1051,2,101.13,0.0
O200519,P1070,4,102.15,0.05
O200519,P1088,4,157.81,0.05
O200520,P1055,4,478.95,0.1
O200521,P1027,5,248.78,0.2
O200521,P1023,2,69.5,0.0
O200522,P1028,1,66.26,0.0
O200522,P1068,2,57.56,0.15
O200522,P1101,1,334.44,0.15
O200522,P1072,1,267.01,0.0
O200523,P1024,2,18.18,0.0
O200524,P1044,3,311.76,0.0
O200524,P1073,5,142.45,0.15
O200524,P1117,3,550.94,0.0
O200525,P1093,2,279.47,0.15
O200526,P1040,5,365.39,0.0
O200526,P1114,4,110.73,0.05
O200526,P1037,2,41.82,0.0
O200526,P1089,2,17.98,0.05
O200527,P1104,2,276.35,0.15
O200527,P1036,1,134.12,0.0
O200527,P1009,2,177.77,0.2
O200528,P1069,4,264.66,0.1
O200528,P1104,4,276.35,0.05
O200528,P1006,3,243.37,0.0
O200529,P1119,2,383.32,0.2
O200529,P1115,3,46.67,0.0
O200530,P1087,5,191.19,0.05
O200531,P1110,4,178.83,0.0
O200532,P1082,1,379.4,0.05
O200532,P1114,1,110.73,0.05
O200532,P1050,3,167.02,0.05
O200533,P1087,5,191.19,0.1
O200534,P1085,5,105.41,0.15
O200534,P1011,3,164.37,0.0
O200534,P1083,2,206.92,0.05
O200534,P1108,3,160.48,0.0
O200535,P1098,1,425.57,0.05
O200535,P1110,3,178.83,0.2
O200535,P1039,4,414.64,0.1
O200535,P1100,4,45.05,0.0
O200536,P1066,4,174.9,0.0
O200536,P1089,4,17.98,0.05
O200536,P1037,2,41.82,0.1
O200537,P1063,5,206.06,0.0
O200538,P1089,4,17.98,0.0
O200538,P1077,4,170.6,0.1
O200538,P1080,2,178.39,0.2
O200538,P1038,4,89.11,0.15
O200539,P1064,2,37.82,0.0
O200540,P1080,2,178.39,0.05
O200540,P1066,1,174.9,0.1
O200540,P1056,1,346.79,0.05
O200540,P1020,4,370.34,0.1
O200541,P1065,3,294.77,0.0
O200541,P1064,4,37.82,0.2
O200541,P1007,2,111.0,0.15
O200541,P1011,1,164.37,0.05
O200542,P1018,4,211.2,0.05
O200542,P1031,2,344.47,0.0
O200542,P1050,3,167.02,0.0
O200543,P1027,4,248.78,0.15
O200543,P1037,1,41.82,0.0
O200543,P1077,3,170.6,0.0
O200543,P1063,3,206.06,0.2
O200544,P1065,1,294.77,0.0
O200544,P1049,5,308.64,0.0
O200544,P1119,4,383.32,0.0
O200545,P1078,1,259.72,0.0
O200545,P1062,5,44.7,0.0
O200545,P1107,1,344.9,0.0
O200546,P1003,4,313.52,0.0
O200546,P1028,5,66.26,0.0
O200546,P1066,2,174.9,0.05
O200547,P1090,4,270.64,0.05
O200547,P1036,4,134.12,0.05
O200547,P1098,2,425.57,0.0
O200547,P1061,3,366.69,0.15
O200548,P1073,4,142.45,0.1
O200548,P1049,1,308.64,0.0
O200549,P1106,5,270.17,0.15
O200550,P1115,4,46.67,0.0
O200550,P1016,3,157.28,0.15
O200550,P1098,5,,0.15
O200550,P1069,3,264.66,0.1
O200551,P1077,4,170.6,0.15
O200551,P1087,2,191.19,0.15
O200552,P1019,3,319.54,0.05
O200552,P1011,4,164.37,0.0
O200552,P1093,2,279.47,0.0
O200553,P1078,5,259.72,0.0
O200553,P1077,2,170.6,0.0
O200553,P1027,4,248.78,0.0
O200553,P1015,1,111.69,0.0
O200554,P1055,3,478.95,0.0
O200554,P1106,2,270.17,0.0
O200554,P1083,1,206.92,0.15
O200555,P1013,4,147.66,0.05
O200555,P1012,1,296.96,0.0
O200556,P1088,1,157.81,0.0
O200557,P1044,1,311.76,0.0
O200557,P1110,1,178.83,0.0
O200557,P1118,5,490.88,0.1
O200558,P1029,1,240.87,0.0
O200558,P1025,4,46.64,0.0
O200558,P1094,1,72.99,0.0
O200558,P1036,3,134.12,0.0
O200559,P1100,1,45.05,0.0
O200559,P1029,2,240.87,0.05
O200560,P1034,4,172.72,0.0
O200561,P1107,3,344.9,0.1
O200561,P1025,5,46.64,0.0
O200562,P1115,4,46.67,0.0
O200562,P1076,2,537.15,0.0
O200563,P1040,1,365.39,0.1
O200563,P1016,1,157.28,0.2
O200564,P1010,4,145.04,0.15
O200565,P1109,1,323.91,0.2
O200565,P1056,2,346.79,0.15
O200565,P1037,3,41.82,0.1
O200565,P1014,2,32.87,0.1
O200566,P1112,2,167.78,0.2
O200566,P1067,5,76.41,0.1
O200567,P1064,5,37.82,0.1
O200567,P1031,2,344.47,0.15
O200567,P1054,4,123.08,0.05
O200567,P1086,5,140.81,0.2
O200568,P1000,5,396.27,0.05
O200568,P1107,4,344.9,0.0
O200568,P1037,2,41.82,0.0
O200568,P1018,1,211.2,0.1
O200569,P1054,3,123.08,0.1
O200569,P1045,4,431.1,0.2
O200569,P1059,4,218.93,0.0
O200570,P1053,4,292.24,0.15
O200570,P1046,1,148.16,0.05
O200570,P1046,5,148.16,0.0
O200571,P1101,4,334.44,0.15
O200571,P1051,2,101.13,0.15
O200571,P1065,4,294.77,0.05
O200571,P1046,4,148.16,0.0
O200572,P1098,4,425.57,0.15
O200572,P1110,1,178.83,0.2
O200573,P1081,3,286.18,0.2
O200573,P1052,3,200.56,0.0
O200573,P1071,2,533.7,0.15
O200573,P1095,1,293.66,0.1
O200574,P1046,1,148.16,0.1
O200574,P1108,3,160.48,0.0
O200574,P1057,4,401.11,0.2
O200574,P1099,3,443.03,0.0
O200575,P1116,4,277.81,0.0
O200575,P1079,2,57.01,0.1
O200575,P1085,2,105.41,0.0
O200576,P1086,2,140.81,0.1
O200576,P1081,1,286.18,0.05
O200576,P1011,3,164.37,0.1
O200576,P1026,4,255.33,0.15
O200577,P1008,3,35.53,0.2
O200577,P1103,4,27.86,0.15
O200577,P1090,2,270.64,0.0
O200578,P1117,2,550.94,0.0
O200578,P1057,2,401.11,0.0
O200578,P1057,5,401.11,0.2
O200578,P1043,4,584.45,0.0
O200579,P1098,4,425.57,0.1
O200579,P1023,1,69.5,0.05
O200580,P1017,5,389.28,0.0
O200580,P1045,5,431.1,0.15
O200580,P1080,1,178.39,0.0
O200581,P1047,4,143.09,0.2
O200582,P1031,1,344.47,0.15
O200582,P1109,1,323.91,0.15
O200582,P1032,3,172.32,0.1
O200583,P1050,4,167.02,0.15
O200583,P1053,5,292.24,0.05
O200583,P1007,1,111.0,0.0
O200584,P1107,1,344.9,0.1
O200585,P1039,2,414.64,0.1
O200585,P1037,1,41.82,0.0
O200585,P1115,5,46.67,0.15
O200586,P1040,4,365.39,0.0
O200587,P1092,1,55.64,0.1
O200588,P1065,1,294.77,0.0
O200588,P1036,3,134.12,0.2
O200588,P1112,2,167.78,0.0
O200589,P1086,2,140.81,0.0
O200590,P1094,3,72.99,0.1
O200591,P1010,5,145.04,0.2
O200591,P1100,5,45.05,0.05
O200592,P1087,4,191.19,0.15
O200592,P1059,2,218.93,0.0
O200592,P1114,3,110.73,0.0
O200593,P1105,4,171.79,0.05
O200593,P1115,1,46.67,0.2
O200593,P1102,2,98.36,0.0
O200593,P1086,4,140.81,0.1
O200594,P1119,5,383.32,0.0
O200595,P1011,1,164.37,0.0
O200596,P1061,3,366.69,0.15
O200597,P1065,4,294.77,0.2
O200597,P1045,5,431.1,0.0
O200597,P1116,3,277.81,0.0
O200597,P1004,1,353.67,0.0
O200598,P1030,2,95.57,0.0
O200598,P1007,1,111.0,0.0
O200598,P1116,1,277.81,0.2
O200598,P1096,1,124.77,0.2
O200599,P1095,3,293.66,0.0
O200599,P1075,4,31.36,0.05
O200599,P1002,2,271.82,0.0
O200600,P1013,2,147.66,0.2
O200601,P1035,4,344.78,0.2
O200601,P1021,1,259.91,0.0
O200602,P1071,5,,0.15
O200602,P1031,2,344.47,0.05
O200603,P1033,5,224.24,0.0
O200603,P1039,5,414.64,0.05
O200603,P1019,3,319.54,0.05
O200604,P1065,2,294.77,0.0
O200604,P1106,5,270.17,0.2
O200605,P1116,2,277.81,0.0
O200606,P1068,1,57.56,0.0
O200607,P1081,5,286.18,0.0
O200607,P1113,3,317.66,0.0
O200608,P1118,3,490.88,0.1
O200608,P1040,3,365.39,0.05
O200609,P1116,3,277.81,0.0
O200609,P1029,3,240.87,0.2
O200609,P1061,1,366.69,0.2
O200610,P1017,5,389.28,0.1
O200610,P1048,3,65.04,0.0
O200611,P1048,3,65.04,0.2
O200611,P1027,4,248.78,0.0
O200611,P1017,5,389.28,0.15
O200611,P1100,1,45.05,0.1
O200612,P1037,4,41.82,0.0
O200613,P1100,1,45.05,0.0
O200614,P1110,5,178.83,0.0
O200614,P1014,5,32.87,0.2
O200614,P1029,3,240.87,0.05
O200615,P1101,4,334.44,0.15
O200615,P1046,3,148.16,0.0
O200615,P1021,4,259.91,0.0
O200615,P1114,1,110.73,0.0
O200616,P1053,4,292.24,0.05
O200616,P1055,1,478.95,0.0
O200617,P1083,5,206.92,0.05
O200618,P1113,5,317.66,0.0
O200618,P1109,3,323.91,0.2
O200618,P1090,1,270.64,0.2
O200619,P1067,3,76.41,0.15
O200619,P1076,4,537.15,0.15
O200619,P1070,5,102.15,0.1
O200620,P1023,4,69.5,0.2
O200621,P1041,4,325.82,0.0
