order_id,carrier,warehouse,promised_date,shipped_date,shipping_cost_gbp
O202281,EuroPost,Berlin,2024-01-22,2024-01-26,24.46
O225004,RoyalShip,Berlin,2024-03-22,2024-03-28,11.37
O222557,EuroPost,Lyon,2023-08-02,2023-08-06,13.57
O209909,EuroPost,Lyon,2023-03-28,2023-03-30,28.75
O208726,DPDx,Manchester,2023-09-11,2023-09-09,9.48
O216073,FastFreight,Manchester,2023-12-20,2023-12-20,26.05
O207403,EuroPost,Madrid,2024-11-02,2024-11-02,19.74
O211444,RoyalShip,Lyon,2023-06-30,2023-06-30,17.54
O200873,RoyalShip,Berlin,2023-08-19,2023-08-24,4.76
O206551,EuroPost,Lyon,2024-09-20,2024-09-16,19.47
O217234,EuroPost,Manchester,2024-02-24,2024-02-25,28.15
O224170,DPDx,Manchester,2023-08-09,2023-08-12,25.05
O210235,EuroPost,Lyon,2023-06-08,2023-06-09,9.34
O219691,DPDx,Lyon,2023-06-13,2023-06-18,10.69
O203780,DPDx,Berlin,2023-05-07,2023-05-05,23.93
O207985,RoyalShip,Lyon,2023-03-12,2023-03-15,23.37
O212503,FastFreight,Madrid,2023-09-20,2023-09-25,12.97
O211188,RoyalShip,Manchester,2024-07-31,2024-07-27,3.36
O222633,DPDx,Berlin,2024-07-10,2024-07-14,26.88
O216717,FastFreight,Lyon,2023-11-27,2023-12-03,21.56
O207217,FastFreight,Manchester,2024-12-20,2024-12-26,5.55
O208193,RoyalShip,Manchester,2023-11-30,2023-12-06,9.09
O213220,EuroPost,Lyon,2024-12-08,2024-12-13,16.93
O200283,FastFreight,Madrid,2024-11-22,2024-11-25,10.13
O218338,RoyalShip,Madrid,2023-11-27,2023-11-27,3.57
O206892,FastFreight,Lyon,2023-03-05,2023-03-11,8.79
O208460,FastFreight,Lyon,2023-10-03,2023-10-07,13.69
O220752,RoyalShip,Manchester,2023-12-29,2024-01-04,20.44
O212308,DPDx,Lyon,2023-03-12,2023-03-08,11.19
O200752,EuroPost,Manchester,2023-11-17,2023-11-13,20.07
O224821,EuroPost,Madrid,2023-10-21,2023-10-20,19.93
O210037,FastFreight,Manchester,2024-01-16,2024-01-14,5.07
O207714,FastFreight,Berlin,2024-03-01,2024-03-01,23.29
O218365,RoyalShip,Madrid,2024-09-09,2024-09-08,26.98
O205532,DPDx,Manchester,2023-08-31,2023-08-28,5.98
O204293,EuroPost,Manchester,2024-07-07,2024-07-04,23.87
O200896,RoyalShip,Madrid,2023-02-16,2023-02-18,10.49
O211888,EuroPost,Berlin,2023-02-01,2023-02-07,29.68
O204950,FastFreight,Manchester,2024-12-30,2024-12-26,10.92
O215430,EuroPost,Manchester,2024-03-15,2024-03-12,26.33
O205384,FastFreight,Lyon,2024-09-26,2024-09-22,3.0
O213791,FastFreight,Madrid,2023-04-06,2023-04-11,3.84
O208977,DPDx,Manchester,2023-12-23,2023-12-29,2.68
O208374,DPDx,Lyon,2024-10-29,2024-10-27,21.35
O220071,FastFreight,Berlin,2024-09-25,2024-09-29,29.63
O224238,DPDx,Berlin,2023-11-16,2023-11-17,21.32
O204400,EuroPost,Madrid,2023-02-18,2023-02-15,2.96
O221618,DPDx,Berlin,2024-10-15,2024-10-21,20.35
O225968,FastFreight,Madrid,2024-05-07,2024-05-11,26.59
O203592,FastFreight,Berlin,2023-10-21,2023-10-22,22.41
O209073,EuroPost,Berlin,2024-12-15,2024-12-19,19.28
O203813,RoyalShip,Madrid,2024-06-27,2024-06-29,7.62
O220023,EuroPost,Berlin,2024-11-21,2024-11-19,28.48
O225887,EuroPost,Berlin,2023-03-28,2023-03-27,25.75
O202947,EuroPost,Lyon,2023-12-19,2023-12-18,4.55
O220372,RoyalShip,Manchester,2023-11-09,2023-11-09,29.88
O220585,EuroPost,Lyon,2023-12-18,2023-12-24,20.54
O213328,DPDx,Lyon,2023-05-27,2023-05-26,4.39
O203246,FastFreight,Berlin,2024-07-16,2024-07-12,26.42
O208742,FastFreight,Madrid,2023-12-29,2024-01-01,18.63
O209373,EuroPost,Manchester,2023-07-18,2023-07-17,4.12
O208672,FastFreight,Madrid,2024-08-06,2024-08-03,2.1
O225971,RoyalShip,Berlin,2024-11-07,2024-11-07,10.29
O208021,FastFreight,Berlin,2024-11-17,2024-11-16,16.7
O209423,EuroPost,Lyon,2024-10-09,2024-10-15,10.66
O202714,DPDx,Manchester,2024-08-31,2024-08-30,27.54
O217820,RoyalShip,Berlin,2024-03-23,2024-03-29,22.8
O216398,DPDx,Manchester,2023-12-10,2023-12-06,29.83
O221599,EuroPost,Berlin,2024-09-27,2024-09-27,26.56
O211227,RoyalShip,Madrid,2023-12-01,2023-12-06,12.07
O215119,RoyalShip,Berlin,2024-09-20,2024-09-17,24.49
O203265,FastFreight,Lyon,2023-03-12,2023-03-15,12.39
O216786,EuroPost,Madrid,2024-07-13,2024-07-10,15.76
O211582,RoyalShip,Berlin,2024-08-23,2024-08-20,11.69
O203050,FastFreight,Madrid,2023-07-15,2023-07-20,16.7
O224080,FastFreight,Madrid,2023-11-04,2023-10-31,3.2
O221853,RoyalShip,Manchester,2023-09-09,2023-09-13,17.31
O225193,RoyalShip,Lyon,2023-06-21,2023-06-26,6.07
O211145,DPDx,Manchester,2024-11-12,2024-11-09,12.23
O221297,EuroPost,Madrid,2023-05-21,2023-05-21,16.03
O202346,FastFreight,Lyon,2023-11-21,2023-11-17,17.75
O220436,EuroPost,Manchester,2024-02-29,2024-02-25,8.94
O203226,RoyalShip,Madrid,2024-06-23,2024-06-25,3.48
O211501,DPDx,Madrid,2024-02-26,2024-03-01,7.24
O213955,EuroPost,Lyon,2024-06-21,2024-06-21,22.65
O219049,EuroPost,Manchester,2023-12-17,2023-12-14,8.11
O207877,FastFreight,Manchester,2023-04-07,2023-04-08,12.24
O202084,DPDx,Manchester,2024-05-11,2024-05-17,16.83
O210819,DPDx,Madrid,2024-08-04,2024-08-09,5.41
O223666,DPDx,Manchester,2024-11-16,2024-11-18,7.44
O207286,RoyalShip,Lyon,2024-11-19,2024-11-20,17.34
O202476,RoyalShip,Berlin,2024-11-25,2024-11-28,8.75
O216525,EuroPost,Lyon,2024-03-14,2024-03-11,13.78
O213775,EuroPost,Lyon,2024-03-25,2024-03-26,20.23
O205545,FastFreight,Lyon,2024-01-12,2024-01-14,13.41
O204405,DPDx,Manchester,2023-10-08,2023-10-13,7.64
O225682,FastFreight,Madrid,2024-06-29,2024-07-01,4.74
O217779,DPDx,Lyon,2024-01-11,2024-01-12,27.31
O200199,FastFreight,Berlin,2024-12-13,2024-12-18,11.59
O212214,EuroPost,Manchester,2024-05-08,2024-05-10,23.52
O218506,DPDx,Madrid,2023-07-08,2023-07-04,7.53
O206417,EuroPost,Berlin,2024-03-22,2024-03-27,21.23
O215821,EuroPost,Berlin,2024-08-11,2024-08-16,29.28
O201729,EuroPost,Lyon,2024-01-28,2024-01-28,16.64
O223096,EuroPost,Lyon,2023-03-01,2023-03-01,12.04
O209006,DPDx,Madrid,2024-03-16,2024-03-18,8.22
O201347,RoyalShip,Madrid,2024-12-04,2024-12-10,27.34
O202864,RoyalShip,Berlin,2023-12-12,2023-12-10,23.09
O212747,RoyalShip,Madrid,2024-08-18,2024-08-21,8.46
O217390,DPDx,Lyon,2023-04-29,2023-04-29,11.89
O220594,FastFreight,Madrid,2024-04-01,2024-04-01,26.04
O206550,RoyalShip,Lyon,2024-02-11,2024-02-13,18.22
O206974,FastFreight,Lyon,2023-05-04,2023-05-01,26.93
O203745,RoyalShip,Madrid,2024-02-01,2024-01-29,18.06
O203451,DPDx,Berlin,2023-06-28,2023-07-02,2.97
O219410,EuroPost,Manchester,2024-02-18,2024-02-21,13.08
O210054,RoyalShip,Madrid,2024-03-07,2024-03-09,14.82
O217311,RoyalShip,Manchester,2024-12-02,2024-12-02,4.56
O206808,RoyalShip,Madrid,2024-11-23,2024-11-25,3.64
O201805,DPDx,Lyon,2023-12-22,2023-12-27,21.04
O213555,DPDx,Lyon,2023-06-06,2023-06-07,17.3
O220272,RoyalShip,Madrid,2024-06-25,2024-06-22,4.11
O222390,RoyalShip,Lyon,2023-04-11,2023-04-17,13.78
O217561,RoyalShip,Berlin,2024-03-12,2024-03-16,28.28
O206735,EuroPost,Lyon,2023-09-25,2023-09-27,16.69
O206275,RoyalShip,Madrid,2023-12-30,2024-01-01,16.83
O223165,EuroPost,Manchester,2023-08-24,2023-08-30,28.59
O211006,DPDx,Berlin,2023-07-31,2023-08-05,18.43
O224868,FastFreight,Lyon,2023-03-03,2023-03-09,16.2
O220705,EuroPost,Madrid,2024-04-15,2024-04-17,29.79
O204596,FastFreight,Lyon,2024-06-28,2024-06-27,26.45
O212609,DPDx,Madrid,2023-05-13,2023-05-15,24.04
O218728,DPDx,Lyon,2023-12-30,2023-12-30,10.45
O214897,FastFreight,Lyon,2024-07-18,2024-07-19,16.97
O200852,FastFreight,Manchester,2024-10-02,2024-10-04,20.39
O216228,RoyalShip,Lyon,2023-07-22,2023-07-25,23.38
O202136,FastFreight,Madrid,2025-01-03,2025-01-03,7.81
O207172,EuroPost,Manchester,2023-04-27,2023-04-26,8.33
O220647,EuroPost,Berlin,2024-09-28,2024-10-02,5.11
O208396,EuroPost,Lyon,2024-09-24,2024-09-24,19.49
O218510,EuroPost,Manchester,2024-06-28,2024-07-04,23.81
O225379,DPDx,Manchester,2023-12-20,2023-12-19,15.89
O203068,EuroPost,Lyon,2023-04-02,2023-04-08,20.8
O209140,FastFreight,Berlin,2024-08-22,2024-08-24,11.09
O215002,FastFreight,Manchester,2023-02-03,2023-02-06,15.12
O206463,DPDx,Berlin,2025-01-03,2025-01-04,26.7
O205513,FastFreight,Madrid,2023-01-10,2023-01-11,20.76
O210687,FastFreight,Madrid,2024-04-09,2024-04-10,2.47
O206717,FastFreight,Berlin,2023-06-21,2023-06-22,23.68
O222267,EuroPost,Lyon,2023-02-06,2023-02-02,21.21
O224744,DPDx,Madrid,2023-11-30,2023-12-04,12.08
O224458,EuroPost,Lyon,2024-04-12,2024-04-11,19.36
O225276,DPDx,Berlin,2024-08-23,2024-08-24,14.82
O212617,EuroPost,Madrid,2025-01-05,2025-01-04,28.85
O211945,EuroPost,Manchester,2024-08-19,2024-08-16,6.5
O217166,EuroPost,Berlin,2024-11-12,2024-11-13,29.28
O201510,DPDx,Madrid,2023-12-22,2023-12-26,5.74
O215925,FastFreight,Lyon,2025-01-03,2024-12-30,9.07
O209469,FastFreight,Lyon,2023-03-14,2023-03-13,5.57
O222294,EuroPost,Manchester,2023-01-28,2023-01-29,6.86
O201598,RoyalShip,Manchester,2023-02-27,2023-02-27,3.24
O214293,EuroPost,Lyon,2024-07-24,2024-07-21,25.61
O200866,DPDx,Lyon,2024-04-10,2024-04-10,13.83
O216992,EuroPost,Manchester,2024-04-11,2024-04-07,16.31
O204985,FastFreight,Lyon,2023-01-06,2023-01-08,2.05
O202592,RoyalShip,Lyon,2024-05-16,2024-05-20,25.7
O206863,DPDx,Lyon,2024-03-01,2024-03-02,19.21
O217335,DPDx,Lyon,2023-09-06,2023-09-06,25.25
O225847,DPDx,Madrid,2023-01-09,2023-01-11,10.21
O223237,DPDx,Lyon,2023-10-14,2023-10-10,19.63
O213899,EuroPost,Manchester,2024-11-09,2024-11-15,6.68
O225121,RoyalShip,Berlin,2023-12-29,2024-01-01,3.68
O207653,FastFreight,Madrid,2024-12-05,2024-12-04,24.97
O206595,RoyalShip,Manchester,2023-07-30,2023-08-04,26.58
O212393,RoyalShip,Manchester,2024-04-15,2024-04-12,7.87
O225760,EuroPost,Madrid,2023-01-13,2023-01-17,19.05
O211558,DPDx,Manchester,2024-04-26,2024-05-02,9.45
O221473,RoyalShip,Manchester,2024-03-19,2024-03-22,26.31
O221230,DPDx,Lyon,2024-12-15,2024-12-14,12.75
O222794,FastFreight,Madrid,2024-12-07,2024-12-04,16.09
O223721,RoyalShip,Berlin,2024-12-13,2024-12-12,27.83
O212549,EuroPost,Berlin,2023-01-07,2023-01-06,21.82
O208416,DPDx,Berlin,2023-10-28,2023-10-28,26.51
O200052,DPDx,Berlin,2024-10-21,2024-10-27,27.48
O206715,FastFreight,Manchester,2023-09-09,2023-09-12,13.17
O222741,EuroPost,Lyon,2023-11-22,2023-11-22,12.17
O204972,DPDx,Manchester,2023-02-15,2023-02-20,22.14
O223801,RoyalShip,Berlin,2024-05-28,2024-06-02,15.38
O200243,RoyalShip,Manchester,2023-02-09,2023-02-14,19.3
O206948,EuroPost,Manchester,2024-11-01,2024-11-03,28.87
O204813,EuroPost,Berlin,2024-06-20,2024-06-20,16.12
O221564,EuroPost,Manchester,2023-06-09,2023-06-08,29.33
O207223,DPDx,Berlin,2023-11-12,2023-11-12,29.75
O216891,EuroPost,Manchester,2023-01-29,2023-01-28,29.81
O207029,EuroPost,Madrid,2023-12-10,2023-12-15,7.17
O221630,RoyalShip,Lyon,2023-11-14,2023-11-10,21.83
O209201,FastFreight,Madrid,2024-05-06,2024-05-12,18.65
O206052,DPDx,Manchester,2023-08-30,2023-09-01,23.23
O208165,EuroPost,Berlin,2024-01-30,2024-02-05,26.07
O224851,FastFreight,Berlin,2024-12-28,2024-12-31,7.83
O203108,RoyalShip,Berlin,2024-11-18,2024-11-14,15.97
O216420,RoyalShip,Lyon,2024-11-24,2024-11-24,9.78
O200397,RoyalShip,Berlin,2024-09-28,2024-09-28,12.91
O202683,RoyalShip,Madrid,2023-09-18,2023-09-20,11.29
O204303,RoyalShip,Berlin,2024-12-13,2024-12-16,2.24
O213225,DPDx,Madrid,2023-09-03,2023-08-30,4.76
O214748,RoyalShip,Berlin,2023-10-06,2023-10-04,6.38
O220545,DPDx,Manchester,2023-10-20,2023-10-21,25.59
O221491,RoyalShip,Manchester,2023-05-21,2023-05-17,27.69
O220182,FastFreight,Manchester,2025-01-01,2025-01-06,15.76
O203710,DPDx,Berlin,2024-01-10,2024-01-12,4.86
O218178,RoyalShip,Manchester,2023-12-04,2023-12-05,29.14
O202434,FastFreight,Manchester,2024-03-08,2024-03-10,7.11
O211571,RoyalShip,Madrid,2023-11-23,2023-11-23,14.59
O213466,FastFreight,Lyon,2024-10-03,2024-10-07,3.0
O224675,EuroPost,Manchester,2024-12-09,2024-12-05,13.39
O210439,FastFreight,Madrid,2024-11-29,2024-12-05,16.64
O206760,DPDx,Berlin,2023-03-16,2023-03-18,27.09
O205102,EuroPost,Manchester,2023-12-23,2023-12-28,19.24
O214983,DPDx,Madrid,2024-02-06,2024-02-02,27.68
O203382,RoyalShip,Lyon,2023-12-11,2023-12-12,13.12
O206077,EuroPost,Manchester,2024-03-11,2024-03-07,23.76
O219487,EuroPost,Manchester,2024-12-20,2024-12-17,14.44
O220073,RoyalShip,Madrid,2024-10-13,2024-10-14,29.88
O203979,FastFreight,Lyon,2024-12-24,2024-12-25,2.39
O211838,EuroPost,Manchester,2024-03-08,2024-03-14,8.51
O206281,EuroPost,Lyon,2024-04-16,2024-04-13,4.26
O215237,EuroPost,Manchester,2024-01-29,2024-01-26,21.07
O206835,RoyalShip,Berlin,2024-12-30,2024-12-29,4.49
O218087,FastFreight,Manchester,2024-01-08,2024-01-06,21.11
O209163,DPDx,Berlin,2024-11-14,2024-11-19,17.44
O220005,FastFreight,Madrid,2024-06-15,2024-06-18,3.38
O216792,RoyalShip,Lyon,2024-03-04,2024-03-07,8.49
O223329,DPDx,Berlin,2023-08-22,2023-08-27,4.86
O206307,DPDx,Lyon,2023-11-26,2023-12-01,6.98
O205304,FastFreight,Lyon,2024-09-20,2024-09-22,8.51
O222923,DPDx,Madrid,2023-05-24,2023-05-24,26.32
O214959,DPDx,Madrid,2023-03-06,2023-03-03,23.51
O205511,RoyalShip,Lyon,2024-06-20,2024-06-24,11.41
O219511,DPDx,Madrid,2023-06-20,2023-06-25,7.24
O201441,DPDx,Madrid,2023-06-24,2023-06-21,14.88
O209598,FastFreight,Lyon,2024-02-17,2024-02-17,23.78
O210718,EuroPost,Berlin,2023-02-01,2023-01-30,19.43
O205864,DPDx,Berlin,2024-11-29,2024-11-27,8.25
O212387,DPDx,Madrid,2023-07-28,2023-07-25,20.17
O202641,FastFreight,Manchester,2023-07-21,2023-07-23,13.9
O203541,RoyalShip,Manchester,2023-08-21,2023-08-26,3.38
O200312,EuroPost,Madrid,2023-04-25,2023-04-25,24.49
O216423,RoyalShip,Madrid,2024-11-14,2024-11-13,24.17
O212981,RoyalShip,Berlin,2023-06-30,2023-07-05,28.06
O213278,FastFreight,Madrid,2023-01-06,2023-01-04,4.34
O217271,FastFreight,Madrid,2023-08-10,2023-08-12,19.79
O217325,DPDx,Berlin,2023-02-02,2023-02-05,20.04
O203455,DPDx,Berlin,2024-03-28,2024-03-31,15.48
O216950,FastFreight,Berlin,2023-03-03,2023-03-03,11.83
O200428,FastFreight,Madrid,2024-12-27,2024-12-24,19.82
O201512,EuroPost,Berlin,2023-02-28,2023-02-28,26.24
O216981,DPDx,Manchester,2024-04-29,2024-05-02,11.74
O205975,FastFreight,Lyon,2023-08-10,2023-08-15,20.86
O224573,FastFreight,Madrid,2023-12-05,2023-12-06,20.34
O206769,RoyalShip,Lyon,2023-09-24,2023-09-21,5.63
O204679,FastFreight,Berlin,2024-12-06,2024-12-08,8.35
O216102,RoyalShip,Lyon,2024-02-04,2024-01-31,22.56
O214951,DPDx,Manchester,2024-04-16,2024-04-18,5.02
O216944,FastFreight,Berlin,2024-01-25,2024-01-23,27.08
O214659,EuroPost,Lyon,2023-01-08,2023-01-11,27.38
O212976,DPDx,Manchester,2023-10-14,2023-10-14,25.03
O207024,FastFreight,Berlin,2023-03-19,2023-03-22,21.74
O204032,RoyalShip,Manchester,2024-01-03,2023-12-31,27.7
O209585,RoyalShip,Berlin,2023-12-22,2023-12-22,28.66
O219185,DPDx,Madrid,2024-04-05,2024-04-10,29.39
O211011,DPDx,Madrid,2024-03-23,2024-03-22,5.45
O213385,FastFreight,Lyon,2024-06-14,2024-06-16,16.42
O200733,RoyalShip,Madrid,2023-06-24,2023-06-22,5.65
O215478,RoyalShip,Madrid,2023-07-08,2023-07-12,18.93
O224956,RoyalShip,Madrid,2024-11-08,2024-11-13,10.04
O216761,DPDx,Manchester,2023-06-02,2023-06-08,20.25
O205843,RoyalShip,Manchester,2023-04-06,2023-04-11,6.2
O221256,DPDx,Manchester,2023-11-28,2023-11-26,28.42
O206134,EuroPost,Madrid,2023-06-17,2023-06-16,4.37
O207070,EuroPost,Berlin,2024-07-25,2024-07-28,5.98
O218298,EuroPost,Madrid,2024-12-24,2024-12-25,3.81
O225408,DPDx,Madrid,2024-10-25,2024-10-25,6.1
O202760,RoyalShip,Lyon,2024-12-17,2024-12-13,10.77
O219881,DPDx,Manchester,2023-12-03,2023-11-30,11.49
O208028,DPDx,Manchester,2025-01-03,2025-01-09,24.74
O225335,RoyalShip,Madrid,2023-11-28,2023-11-24,3.49
O224119,EuroPost,Berlin,2023-12-04,2023-12-09,3.98
O208714,DPDx,Berlin,2024-11-01,2024-10-29,24.32
O218776,DPDx,Manchester,2024-08-22,2024-08-22,13.9
O200423,RoyalShip,Lyon,2024-10-05,2024-10-11,8.74
O221946,FastFreight,Manchester,2023-02-12,2023-02-09,27.16
O206874,RoyalShip,Madrid,2024-11-25,2024-11-23,23.4
O201834,DPDx,Berlin,2024-10-28,2024-10-24,12.39
O212148,DPDx,Manchester,2024-01-19,2024-01-20,9.03
O224591,EuroPost,Manchester,2023-04-06,2023-04-07,18.62
O201456,EuroPost,Manchester,2023-07-03,2023-07-04,26.46
O219032,DPDx,Berlin,2023-01-13,2023-01-10,6.01
O221047,FastFreight,Berlin,2024-11-25,2024-11-29,27.14
O207138,FastFreight,Berlin,2024-01-22,2024-01-21,25.03
O205394,RoyalShip,Manchester,2023-12-27,2023-12-27,14.96
O206237,DPDx,Berlin,2023-11-27,2023-12-01,20.29
O224809,EuroPost,Berlin,2023-12-18,2023-12-23,4.42
O207278,EuroPost,Manchester,2023-06-11,2023-06-07,13.64
O222764,EuroPost,Madrid,2024-12-02,2024-12-05,27.49
O211250,RoyalShip,Berlin,2024-11-21,2024-11-22,22.52
O221830,EuroPost,Manchester,2024-09-21,2024-09-21,19.2
O217877,RoyalShip,Madrid,2023-11-02,2023-10-31,3.14
O220175,FastFreight,Berlin,2024-04-10,2024-04-13,20.12
O220367,EuroPost,Lyon,2024-01-31,2024-02-01,17.12
O214491,DPDx,Madrid,2023-05-06,2023-05-04,17.98
O205199,DPDx,Lyon,2023-10-05,2023-10-01,29.09
O209502,RoyalShip,Madrid,2023-12-25,2023-12-29,2.49
O224786,DPDx,Manchester,2024-01-31,2024-02-06,20.63
O204424,EuroPost,Lyon,2024-11-07,2024-11-06,17.25
O207955,FastFreight,Lyon,2023-10-29,2023-10-31,14.26
O213909,EuroPost,Manchester,2023-12-15,2023-12-13,10.29
O213373,RoyalShip,Lyon,2024-03-09,2024-03-05,11.78
O222197,DPDx,Lyon,2024-02-08,2024-02-05,23.74
O209222,RoyalShip,Manchester,2023-08-27,2023-08-27,5.19
O200501,FastFreight,Madrid,2024-04-02,2024-04-01,14.9
O210506,FastFreight,Lyon,2023-01-19,2023-01-15,9.89
O222102,RoyalShip,Berlin,2024-12-22,2024-12-23,26.56
O215693,RoyalShip,Madrid,2024-04-08,2024-04-06,5.34
O225794,FastFreight,Berlin,2024-01-20,2024-01-21,26.77
O215602,EuroPost,Manchester,2024-11-29,2024-11-30,5.25
O210864,RoyalShip,Manchester,2023-07-16,2023-07-17,13.8
O214278,FastFreight,Lyon,2024-06-07,2024-06-05,26.56
O214459,FastFreight,Madrid,2023-07-04,2023-07-08,8.49
O214034,EuroPost,Berlin,2023-02-14,2023-02-12,19.58
O211481,FastFreight,Berlin,2024-11-20,2024-11-19,19.38
O202168,EuroPost,Manchester,2023-12-10,2023-12-13,5.68
O219406,FastFreight,Berlin,2023-11-16,2023-11-19,20.41
O225413,EuroPost,Manchester,2023-12-15,2023-12-15,5.37
O204973,RoyalShip,Manchester,2023-05-13,2023-05-13,18.53
O213539,FastFreight,Madrid,2023-05-26,2023-05-26,13.62
O218615,FastFreight,Madrid,2024-11-14,2024-11-18,6.04
O209419,DPDx,Manchester,2024-02-18,2024-02-23,27.79
O218076,DPDx,Madrid,2023-12-22,2023-12-27,11.92
O209976,RoyalShip,Madrid,2023-10-05,2023-10-08,27.08
O211369,DPDx,Madrid,2024-08-28,2024-08-24,2.34
O206978,DPDx,Lyon,2024-04-18,2024-04-16,13.93
O223966,FastFreight,Manchester,2024-11-27,2024-11-28,7.69
O212952,EuroPost,Manchester,2023-07-10,2023-07-09,5.47
O208468,DPDx,Lyon,2023-01-26,2023-01-24,13.49
O202772,FastFreight,Lyon,2023-12-03,2023-12-03,25.26
O207921,RoyalShip,Manchester,2023-08-03,2023-08-07,27.75
O200323,RoyalShip,Lyon,2023-06-01,2023-05-28,18.13
O221861,FastFreight,Manchester,2024-10-09,2024-10-06,16.28
O218152,FastFreight,Madrid,2024-02-16,2024-02-16,11.75
O202518,DPDx,Lyon,2024-04-13,2024-04-19,9.97
O207204,EuroPost,Madrid,2024-11-12,2024-11-10,28.76
O207090,EuroPost,Manchester,2024-12-19,2024-12-23,4.51
O205099,FastFreight,Madrid,2025-01-01,2024-12-29,23.78
O221448,EuroPost,Berlin,2023-04-06,2023-04-04,25.79
O204469,FastFreight,Berlin,2024-04-26,2024-04-28,2.82
O211940,DPDx,Lyon,2023-03-14,2023-03-11,23.77
O213764,FastFreight,Manchester,2024-11-16,2024-11-18,5.07
O218567,DPDx,Lyon,2024-03-24,2024-03-21,9.04
O213925,RoyalShip,Lyon,2024-09-08,2024-09-13,23.24
O203537,FastFreight,Berlin,2024-12-26,2024-12-24,25.95
O211333,FastFreight,Lyon,2024-05-08,2024-05-13,3.81
O213991,DPDx,Manchester,2024-05-11,2024-05-12,21.83
O221836,DPDx,Berlin,2024-06-12,2024-06-13,4.57
O225517,FastFreight,Lyon,2023-10-03,2023-09-30,26.55
O219265,EuroPost,Berlin,2025-01-04,2025-01-07,4.27
O222885,FastFreight,Madrid,2023-01-09,2023-01-12,26.92
O218926,DPDx,Manchester,2023-04-17,2023-04-19,11.28
O217054,EuroPost,Manchester,2024-08-17,2024-08-15,17.87
O223059,FastFreight,Berlin,2024-11-12,2024-11-15,20.52
O212490,DPDx,Berlin,2025-01-02,2025-01-01,8.98
O206214,RoyalShip,Lyon,2023-06-03,2023-06-09,10.63
O211193,DPDx,Lyon,2023-09-19,2023-09-17,9.77
O224436,EuroPost,Madrid,2023-07-22,2023-07-27,13.9
O206198,RoyalShip,Berlin,2024-02-04,2024-02-02,29.29
O219773,FastFreight,Lyon,2023-03-08,2023-03-05,2.28
O200150,RoyalShip,Madrid,2024-04-11,2024-04-10,13.29
O201475,RoyalShip,Lyon,2023-03-15,2023-03-11,14.82
O210657,EuroPost,Manchester,2023-08-27,2023-08-27,25.86
O218620,FastFreight,Berlin,2023-03-06,2023-03-12,5.39
O222006,RoyalShip,Manchester,2023-02-12,2023-02-13,10.04
O205165,RoyalShip,Lyon,2023-08-18,2023-08-23,22.02
O205050,RoyalShip,Madrid,2023-07-08,2023-07-13,21.13
O215785,RoyalShip,Berlin,2023-07-20,2023-07-17,8.8
O222024,DPDx,Lyon,2023-06-10,2023-06-10,4.53
O216026,RoyalShip,Manchester,2023-05-31,2023-05-30,4.08
O225399,FastFreight,Manchester,2023-10-27,2023-10-29,21.89
O222187,EuroPost,Lyon,2023-09-30,2023-10-02,19.1
O224189,DPDx,Lyon,2024-03-15,2024-03-18,6.98
O221285,RoyalShip,Manchester,2024-04-07,2024-04-10,6.84
O225740,DPDx,Berlin,2024-05-22,2024-05-28,17.72
O217113,FastFreight,Lyon,2024-04-09,2024-04-13,4.75
O222004,EuroPost,Lyon,2024-04-02,2024-04-03,14.11
O225545,EuroPost,Berlin,2023-08-28,2023-09-03,24.99
O217604,DPDx,Madrid,2024-11-29,2024-11-26,29.61
O204106,EuroPost,Manchester,2023-12-27,2024-01-01,16.17
O214129,RoyalShip,Manchester,2024-12-21,2024-12-26,24.84
O216290,EuroPost,Berlin,2024-12-26,2024-12-28,18.95
O208528,RoyalShip,Lyon,2023-06-11,2023-06-09,22.95
O221006,EuroPost,Madrid,2024-05-24,2024-05-20,29.41
O222213,RoyalShip,Manchester,2023-10-15,2023-10-14,6.41
O219411,RoyalShip,Manchester,2024-10-29,2024-10-28,16.49
O224616,RoyalShip,Madrid,2023-12-01,2023-11-29,3.55
O201747,FastFreight,Manchester,2024-04-24,2024-04-20,23.73
O207811,EuroPost,Manchester,2024-06-09,2024-06-08,15.5
O216055,EuroPost,Lyon,2023-01-12,2023-01-15,26.38
O205598,DPDx,Lyon,2023-07-11,2023-07-15,11.2
O216987,FastFreight,Lyon,2023-09-12,2023-09-11,5.7
O207359,DPDx,Madrid,2024-12-13,2024-12-09,5.22
O207030,DPDx,Manchester,2023-03-03,2023-03-04,19.74
O223006,FastFreight,Lyon,2023-05-30,2023-06-04,26.02
O220537,RoyalShip,Manchester,2023-09-15,2023-09-12,7.11
O217452,EuroPost,Berlin,2023-09-16,2023-09-12,12.99
O222183,DPDx,Lyon,2024-05-24,2024-05-26,14.58
O202201,DPDx,Lyon,2024-04-19,2024-04-15,25.52
O205225,FastFreight,Madrid,2023-08-10,2023-08-06,4.33
O205098,EuroPost,Berlin,2024-12-31,2024-12-27,24.47
O222847,RoyalShip,Berlin,2023-07-11,2023-07-08,27.01
O211149,EuroPost,Madrid,2023-01-17,2023-01-17,12.93
O212499,RoyalShip,Berlin,2023-07-04,2023-07-09,4.59
O217663,DPDx,Madrid,2024-01-04,2024-01-06,25.98
O215483,DPDx,Lyon,2024-01-02,2023-12-29,12.99
O220747,RoyalShip,Berlin,2024-01-18,2024-01-22,4.32
